231,0.5
228,0.5
225,0.493421053
227,0.491341991
226,0.479830149
226,0.479830149
220,0.476190476
216,0.473684211
216,0.463519313
218,0.462845011
210,0.454545455
200,0.45045045
204,0.447368421
203,0.445175439
207,0.444206009
205,0.443722944
197,0.443693694
205,0.439914163
202,0.433476395
196,0.429824561
197,0.426406926
195,0.422077922
198,0.420382166
195,0.418454936
188,0.412280702
192,0.412017167
190,0.411255411
191,0.409871245
181,0.407657658
191,0.40552017
184,0.403508772
176,0.396396396
180,0.394736842
185,0.392781316
174,0.391891892
184,0.390658174
181,0.388412017
179,0.387445887
171,0.385135135
167,0.376126126
175,0.375536481
172,0.372294372
175,0.371549894
169,0.370614035
170,0.367965368
167,0.36622807
169,0.365800866
172,0.365180467
166,0.364035088
168,0.363636364
165,0.361842105
164,0.359649123
162,0.355263158
164,0.354978355
167,0.354564756
157,0.353603604
164,0.35193133
156,0.351351351
162,0.350649351
163,0.349785408
159,0.348684211
154,0.346846847
158,0.346491228
160,0.346320346
160,0.346320346
160,0.346320346
157,0.344298246
156,0.342105263
159,0.337579618
159,0.337579618
155,0.335497835
158,0.335456476
156,0.334763948
157,0.333333333
154,0.333333333
153,0.331168831
153,0.331168831
154,0.330472103
152,0.329004329
150,0.328947368
153,0.32832618
154,0.326963907
152,0.326180258
153,0.324840764
153,0.324840764
144,0.324324324
152,0.322717622
152,0.322717622
150,0.321888412
150,0.321888412
146,0.320175439
146,0.320175439
146,0.320175439
142,0.31981982
149,0.319742489
149,0.319742489
149,0.319742489
149,0.319742489
149,0.319742489
150,0.318471338
150,0.318471338
145,0.317982456
148,0.317596567
148,0.317596567
149,0.316348195
149,0.316348195
147,0.315450644
148,0.314225053
145,0.313852814
145,0.313852814
146,0.313304721
144,0.311688312
145,0.311158798
138,0.310810811
138,0.310810811
137,0.308558559
142,0.307359307
140,0.307017544
140,0.307017544
136,0.306306306
144,0.305732484
144,0.305732484
135,0.304054054
135,0.304054054
143,0.303609342
138,0.302631579
130,0.292792793
130,0.292792793
130,0.292792793
130,0.292792793
128,0.288288288
128,0.288288288
126,0.283783784
125,0.281531532
125,0.281531532
